,five_prime_transcript,peak,five_prime_start,peak_start (used to compare),peak_end,nearest_three_prime_end,three_prime_transcript
2730,F09A5.3a.1,ham-1,13150886.0,13141251,13141818,13140886.0,F09A5.9.1
2731,F46G10.2.1,ham-1,13322963.0,13320427,13320994,13310299.0,F46G10.1a.1
2732,F46G10.7b.2,ham-1,13329256.0,13328799,13329203,13327824.0,F46G10.2.1
2733,K08H2.8.1,ham-1,13251964.0,13251265,13251857,13247697.0,K08H2.7a.1
2734,K09A11.1.1,ham-1,13262495.0,13261956,13262160,13261065.0,K08H2.10.2
2735,F46G10.2.1,ham-1,13322963.0,13315065,13315398,13310299.0,F46G10.1a.1
2736,F46G10.7a.2,ham-1,13329262.0,13328799,13329203,13327824.0,F46G10.2.1
2737,K08H2.8.1,ham-1,13251964.0,13251240,13251765,13247697.0,K08H2.7a.1
2738,F46G10.7a.1,ham-1,13329262.0,13328799,13329203,13327824.0,F46G10.2.1
2739,K09A11.1.1,ham-1,13262495.0,13261938,13262181,13261065.0,K08H2.10.2
2740,F46G10.7b.1,ham-1,13329262.0,13328799,13329203,13327824.0,F46G10.2.1
2741,F02C12.3.1,ham-1,13397462.0,13396502,13396879,13386223.0,C49F8.3.1
2742,F46G10.7a.2,ham-1,13329262.0,13328761,13329219,13327824.0,F46G10.2.1
2743,K08H2.8.1,ham-1,13251964.0,13251228,13251855,13247697.0,K08H2.7a.1
2744,F46G10.2.1,ham-1,13322963.0,13315056,13315383,13310299.0,F46G10.1a.1
2745,F02C12.3.1,ham-1,13396973.0,13396502,13396879,13386223.0,C49F8.3.1
2746,F46G10.7a.2,ham-1,13329262.0,13328710,13329219,13327824.0,F46G10.2.1
2747,F46G10.7a.1,ham-1,13329262.0,13328761,13329219,13327824.0,F46G10.2.1
2748,F02C12.3.1,ham-1,13396973.0,13396468,13396849,13386223.0,C49F8.3.1
2749,F02C12.3.1,ham-1,13397462.0,13396468,13396849,13386223.0,C49F8.3.1
2750,F46G10.2.1,ham-1,13322963.0,13315016,13315414,13310299.0,F46G10.1a.1
2751,H06A10.1.1,ham-1,13507533.0,13502237,13502671,13489452.0,F15A2.6b.1
2752,C29F7.2a.1,ham-1,13416078.0,13414992,13415231,13414617.0,C29F7.1.3
2753,F02C12.3.1,ham-1,13396973.0,13396459,13396869,13386223.0,C49F8.3.1
2754,F46G10.7b.2,ham-1,13329256.0,13328761,13329219,13327824.0,F46G10.2.1
2755,H06A10.1.1,ham-1,13507533.0,13502237,13502656,13489452.0,F15A2.6b.1
2756,R01E6.3b.1,ham-1,13542574.0,13541249,13541649,13538109.0,R01E6.5.1
2757,F18H3.4.1,ham-1,13529088.0,13526127,13528208,13523204.0,F18H3.3b.1
2758,C29F7.2a.1,ham-1,13416078.0,13414988,13415227,13414617.0,C29F7.1.3
2759,F46G10.7b.1,ham-1,13329262.0,13328761,13329219,13327824.0,F46G10.2.1
2760,F18H3.4.1,ham-1,13529088.0,13526071,13528973,13523204.0,F18H3.3b.1
2761,R01E6.3a.1,ham-1,13543029.0,13542623,13543355,13538109.0,R01E6.5.1
2762,R01E6.3b.1,ham-1,13542574.0,13539663,13539993,13538109.0,R01E6.5.1
2763,F02C12.3.1,ham-1,13396973.0,13390433,13390443,13386223.0,C49F8.3.1
2764,F02C12.3.1,ham-1,13397462.0,13396459,13396869,13386223.0,C49F8.3.1
2765,F54B11.3a.1,ham-1,13584775.0,13583738,13584490,13582757.0,F54B11.10.1
2766,F46G10.7b.2,ham-1,13329256.0,13328710,13329219,13327824.0,F46G10.2.1
2767,F46G10.7a.1,ham-1,13329262.0,13328710,13329219,13327824.0,F46G10.2.1
2768,F02C12.3.1,ham-1,13397462.0,13390433,13390443,13386223.0,C49F8.3.1
2769,F54B11.3a.1,ham-1,13584775.0,13583701,13584490,13582757.0,F54B11.10.1
2770,F54B11.3b.1,ham-1,13584775.0,13583738,13584490,13582757.0,F54B11.10.1
2771,F02C12.3.1,ham-1,13397462.0,13388774,13389159,13386223.0,C49F8.3.1
2772,F02C12.3.1,ham-1,13396973.0,13388774,13389159,13386223.0,C49F8.3.1
2773,F54B11.6.1,ham-1,13598449.0,13597882,13598351,13594568.0,F54B11.5.1
2774,F02C12.3.1,ham-1,13397462.0,13388709,13389177,13386223.0,C49F8.3.1
2775,F46G10.7b.1,ham-1,13329262.0,13328710,13329219,13327824.0,F46G10.2.1
2776,F54B11.3b.1,ham-1,13584775.0,13583701,13584490,13582757.0,F54B11.10.1
2777,R01E6.3a.1,ham-1,13543029.0,13542604,13542987,13538109.0,R01E6.5.1
2778,F54B11.9.1,ham-1,13605567.0,13604888,13605247,13602986.0,F54B11.8.1
2779,F54B11.6.1,ham-1,13598449.0,13597878,13598333,13594568.0,F54B11.5.1
2780,C04A11.1b.1,ham-1,13660509.0,13653553,13653787,13651922.0,C40C9.4a.1
2781,R01E6.3a.1,ham-1,13543029.0,13542604,13543405,13538109.0,R01E6.5.1
2782,F18H3.4.1,ham-1,13529088.0,13526064,13528973,13523204.0,F18H3.3b.1
2783,F54B11.6.1,ham-1,13598449.0,13595934,13596361,13594568.0,F54B11.5.1
2784,C04A11.1b.1,ham-1,13660509.0,13653544,13653798,13651922.0,C40C9.4a.1
2785,R01E6.3a.1,ham-1,13543029.0,13541249,13541649,13538109.0,R01E6.5.1
2786,C04A11.4b.1,ham-1,13687955.0,13686975,13687515,13682340.0,C04A11.3a.1
2787,C04A11.1a.1,ham-1,13660506.0,13653553,13653787,13651922.0,C40C9.4a.1
2788,F54B11.6.1,ham-1,13598449.0,13595854,13596377,13594568.0,F54B11.5.1
2789,C04A11.4a.1,ham-1,13687955.0,13686975,13687515,13682340.0,C04A11.3a.1
2790,C04A11.3a.1,ham-1,13677192.0,13675304,13675960,13666113.0,C04A11.2.1
2791,F02C12.3.1,ham-1,13396973.0,13388709,13389177,13386223.0,C49F8.3.1
2792,C04A11.1a.1,ham-1,13660506.0,13653544,13653798,13651922.0,C40C9.4a.1
2793,C04A11.4b.1,ham-1,13687955.0,13686968,13687645,13682340.0,C04A11.3a.1
2794,C04A11.3a.1,ham-1,13677192.0,13675302,13675899,13666113.0,C04A11.2.1
2795,F54B11.6.1,ham-1,13598449.0,13595848,13596362,13594568.0,F54B11.5.1
2796,C04A11.4a.1,ham-1,13687955.0,13686968,13687645,13682340.0,C04A11.3a.1
2797,K02D3.1.1,ham-1,13706907.0,13700489,13701141,13695801.0,C04A11.4a.1
2798,R01E6.3a.1,ham-1,13543029.0,13539663,13539993,13538109.0,R01E6.5.1
2799,F55F3.1.2,ham-1,13755769.0,13754430,13754946,13751797.0,K11E4.5a.1
2800,K11E4.5a.1,ham-1,13747315.0,13745499,13746022,13734407.0,K11E4.4a.1
2801,K02D3.1.1,ham-1,13706907.0,13700486,13701099,13695801.0,C04A11.4a.1
2802,F55F3.1.1,ham-1,13755771.0,13754430,13754946,13751797.0,K11E4.5a.1
2803,K11E4.4a.1,ham-1,13727293.0,13726833,13727196,13719351.0,K11E4.2.1
2804,C04A11.4b.1,ham-1,13687955.0,13686950,13687650,13682340.0,C04A11.3a.1
2805,C04A11.3a.1,ham-1,13677192.0,13675279,13675976,13666113.0,C04A11.2.1
2806,F55F3.4a.1,ham-1,13785568.0,13782085,13782306,13766061.0,F55F3.3a.1
2807,K11E4.5a.1,ham-1,13747315.0,13745499,13745967,13734407.0,K11E4.4a.1
2808,K11E4.4a.1,ham-1,13727293.0,13726816,13727186,13719351.0,K11E4.2.1
2809,C04A11.4a.1,ham-1,13687955.0,13686950,13687650,13682340.0,C04A11.3a.1
2810,K02D3.1.1,ham-1,13706907.0,13700476,13701124,13695801.0,C04A11.4a.1
2811,F55F3.4a.1,ham-1,13785568.0,13768447,13768996,13766061.0,F55F3.3a.1
2812,C04A11.3a.1,ham-1,13677192.0,13672598,13672931,13666113.0,C04A11.2.1
2813,K02B9.4a.3,ham-1,13938743.0,13937823,13938213,13927468.0,K02B9.1.1
2814,K02B9.4a.1,ham-1,13938743.0,13937823,13938213,13927468.0,K02B9.1.1
2815,K11E4.5a.1,ham-1,13747315.0,13738993,13739551,13734407.0,K11E4.4a.1
2816,F55F3.4a.1,ham-1,13785568.0,13768435,13769016,13766061.0,F55F3.3a.1
2817,K02B9.4a.3,ham-1,13938743.0,13936594,13937223,13927468.0,K02B9.1.1
2818,F48F7.1a.2,ham-1,13949110.0,13945505,13945860,13941216.0,K02B9.4a.1
2819,C04A11.3a.1,ham-1,13677192.0,13672559,13672960,13666113.0,C04A11.2.1
2820,F48F7.1a.1,ham-1,13951262.0,13950447,13951092,13941216.0,K02B9.4a.1
2821,F48F7.1a.3,ham-1,13949571.0,13945505,13945860,13941216.0,K02B9.4a.1
2822,F48F7.1a.2,ham-1,13951262.0,13950447,13951092,13941216.0,K02B9.4a.1
2823,K11E4.4a.1,ham-1,13727293.0,13726814,13727201,13719351.0,K11E4.2.1
2824,K02B9.4a.2,ham-1,13938743.0,13937823,13938213,13927468.0,K02B9.1.1
2825,K11E4.5a.1,ham-1,13747315.0,13738967,13739558,13734407.0,K11E4.4a.1
2826,K02B9.4a.1,ham-1,13938743.0,13936594,13937223,13927468.0,K02B9.1.1
2827,C04A11.3a.1,ham-1,13677192.0,13670801,13671212,13666113.0,C04A11.2.1
2828,F48F7.1a.2,ham-1,13951262.0,13950432,13951128,13941216.0,K02B9.4a.1
2829,K02B9.4a.2,ham-1,13938743.0,13936594,13937223,13927468.0,K02B9.1.1
2830,F48F7.5.1,ham-1,13975653.0,13975281,13975644,13965722.0,F48F7.3.1
2831,F48F7.1a.3,ham-1,13949571.0,13945488,13945898,13941216.0,K02B9.4a.1
2832,F48F7.1a.1,ham-1,13951262.0,13950432,13951128,13941216.0,K02B9.4a.1
2833,F48F7.1a.2,ham-1,13951262.0,13950413,13951124,13941216.0,K02B9.4a.1
2834,F48F7.1a.2,ham-1,13949110.0,13945488,13945898,13941216.0,K02B9.4a.1
2835,F48F7.5.1,ham-1,13975653.0,13975237,13975645,13965722.0,F48F7.3.1
2836,C04A11.3a.1,ham-1,13677192.0,13669557,13669949,13666113.0,C04A11.2.1
2837,C04C11.2.1,ham-1,14033794.0,14031114,14031444,14022394.0,C04C11.1a.1
2838,C31E10.6.1,ham-1,13996338.0,13995755,13996060,13992033.0,C31E10.5.1
2839,C04C11.1a.1,ham-1,14020590.0,14016529,14017272,14003104.0,C31E10.8.1
2840,C04C11.2.2,ham-1,14033801.0,14031114,14031444,14022394.0,C04C11.1a.1
2841,F48F7.1a.2,ham-1,13951262.0,13945505,13945860,13941216.0,K02B9.4a.1
2842,C31E10.7.1,ham-1,14001924.0,14000280,14000763,13999351.0,C31E10.6.1
2843,C04C11.1a.1,ham-1,14020590.0,14016453,14017284,14003104.0,C31E10.8.1
2844,F48F7.5.1,ham-1,13975653.0,13974519,13975003,13965722.0,F48F7.3.1
2845,C04C11.2.1,ham-1,14033794.0,14031086,14031461,14022394.0,C04C11.1a.1
2846,C31E10.7.1,ham-1,14001924.0,14000208,14000760,13999351.0,C31E10.6.1
2847,C33G3.1a.1,ham-1,14055010.0,14054825,14055062,14037468.0,C04C11.2.1
2848,F48F7.1a.2,ham-1,13951262.0,13945488,13945898,13941216.0,K02B9.4a.1
2849,C04A11.3a.1,ham-1,13677192.0,13669557,13669946,13666113.0,C04A11.2.1
2850,C04C11.2.2,ham-1,14033801.0,14031086,14031461,14022394.0,C04C11.1a.1
2851,F48F7.5.1,ham-1,13975653.0,13973740,13974125,13965722.0,F48F7.3.1
2852,C33G3.1a.1,ham-1,14055010.0,14054757,14055073,14037468.0,C04C11.2.1
2853,F48F7.1a.1,ham-1,13951262.0,13950413,13951124,13941216.0,K02B9.4a.1
2854,C04C11.1a.1,ham-1,14020590.0,14015611,14016061,14003104.0,C31E10.8.1
2855,C04C11.2.1,ham-1,14033794.0,14025859,14025884,14022394.0,C04C11.1a.1
2856,F48F7.5.1,ham-1,13975653.0,13973677,13974163,13965722.0,F48F7.3.1
2857,C31E10.7.1,ham-1,14001924.0,14000179,14000722,13999351.0,C31E10.6.1
2858,C04C11.2.2,ham-1,14033801.0,14025859,14025884,14022394.0,C04C11.1a.1
2859,F28H6.4.1,ham-1,14127872.0,14127166,14127621,14117585.0,F28H6.6.1
2860,F48F7.5.1,ham-1,13975653.0,13973674,13974155,13965722.0,F48F7.3.1
2861,F48F7.1a.1,ham-1,13951262.0,13945505,13945860,13941216.0,K02B9.4a.1
2862,C31E10.6.1,ham-1,13996338.0,13995711,13996085,13992033.0,C31E10.5.1
2863,F28H6.1b.1,ham-1,14147700.0,14146578,14147193,14144878.0,F28H6.2a.1
2864,C04C11.1a.1,ham-1,14020590.0,14015611,14016071,14003104.0,C31E10.8.1
2865,K06G5.1.1,ham-1,14214973.0,14201095,14201164,14197740.0,C37E2.5c.1
2866,F28H6.4.1,ham-1,14127872.0,14127160,14127622,14117585.0,F28H6.6.1
2867,F48F7.1a.1,ham-1,13951262.0,13945488,13945898,13941216.0,K02B9.4a.1
2868,F28H6.1b.1,ham-1,14147700.0,14146402,14147193,14144878.0,F28H6.2a.1
2869,F48F7.5.1,ham-1,13975653.0,13969048,13969960,13965722.0,F48F7.3.1
2870,C31E10.6.1,ham-1,13996338.0,13995690,13996083,13992033.0,C31E10.5.1
2871,F16B12.6.1,ham-1,14102316.0,14101894,14102433,14096169.0,F16B12.4.1
2872,F28H6.1a.1,ham-1,14147700.0,14146578,14147193,14144878.0,F28H6.2a.1
2873,K06G5.1.1,ham-1,14214973.0,14201073,14201164,14197740.0,C37E2.5c.1
2874,F48F7.5.1,ham-1,13975653.0,13968907,13969980,13965722.0,F48F7.3.1
2875,F28H6.1b.1,ham-1,14147700.0,14146335,14147158,14144878.0,F28H6.2a.1
2876,C37E2.2a.1,ham-1,14176040.0,14175484,14175781,14171462.0,C37E2.1.1
2877,K06G5.1.2,ham-1,14214973.0,14201095,14201164,14197740.0,C37E2.5c.1
2878,F28H6.1a.1,ham-1,14147700.0,14146402,14147193,14144878.0,F28H6.2a.1
2879,C11H1.4a.1,ham-1,14313927.0,14312286,14312774,14308252.0,C11H1.3.1
2880,F48F7.5.1,ham-1,13975653.0,13968879,13969991,13965722.0,F48F7.3.1
2881,C37E2.2a.1,ham-1,14176040.0,14173818,14174153,14171462.0,C37E2.1.1
2882,C11H1.4a.1,ham-1,14313927.0,14312256,14312793,14308252.0,C11H1.3.1
2883,F28H6.1a.1,ham-1,14147700.0,14146335,14147158,14144878.0,F28H6.2a.1
2884,F16B12.6.1,ham-1,14102316.0,14101889,14102444,14096169.0,F16B12.4.1
2885,T14C1.1.1,ham-1,14406117.0,14356864,14357107,14353784.0,K04G11.5e.1
2886,K06G5.1.2,ham-1,14214973.0,14201073,14201164,14197740.0,C37E2.5c.1
2887,M163.4.1,ham-1,14480572.0,14480177,14480568,14470170.0,M163.9.1
2888,M163.3.1,ham-1,14490094.0,14487315,14487711,14485955.0,M163.8.1
2889,T14C1.1.1,ham-1,14406117.0,14356860,14357097,14353784.0,K04G11.5e.1
2890,C11H1.4a.1,ham-1,14313927.0,14312253,14312813,14308252.0,C11H1.3.1
2891,M163.2a.1,ham-1,14496085.0,14491121,14491503,14491119.0,M163.3.1
2892,H01A20.1.1,ham-1,14558504.0,14557289,14558323,14546819.0,T24C2.2.1
2893,H01A20.1.1,ham-1,14558504.0,14557273,14558356,14546819.0,T24C2.2.1
2894,C44H4.7a.1,ham-1,14603065.0,14602593,14603227,14596475.0,C44H4.6.1
2895,C37E2.2a.1,ham-1,14176040.0,14173777,14174225,14171462.0,C37E2.1.1
2896,C44H4.7a.1,ham-1,14603065.0,14602578,14603076,14596475.0,C44H4.6.1
2897,H01A20.1.1,ham-1,14558504.0,14556424,14556426,14546819.0,T24C2.2.1
2898,C37E2.2a.1,ham-1,14176040.0,14173767,14174226,14171462.0,C37E2.1.1
2899,C44H4.7b.1,ham-1,14603017.0,14602593,14603227,14596475.0,C44H4.6.1
2900,F33C8.1.1,ham-1,14711579.0,14707971,14708594,14704190.0,F40E10.6.3
2901,F33C8.4.1,ham-1,14732281.0,14731885,14732084,14726681.0,F33C8.3.1
2902,C44H4.3.1,ham-1,14581622.0,14581337,14581706,14580923.0,C44H4.2.1
2903,C44H4.7b.1,ham-1,14603017.0,14602578,14603076,14596475.0,C44H4.6.1
2904,C05G5.2a.1,ham-1,14747303.0,14746923,14747318,14734510.0,C05G5.1.2
2905,C44H4.7c.1,ham-1,14603053.0,14602593,14603227,14596475.0,C44H4.6.1
2906,C05G5.4.1,ham-1,14754026.0,14753435,14753983,14751018.0,C05G5.3.1
2907,F33C8.1.1,ham-1,14711579.0,14707871,14708633,14704190.0,F40E10.6.3
2908,C44H4.7c.1,ham-1,14603053.0,14602578,14603076,14596475.0,C44H4.6.1
2909,F33C8.4.1,ham-1,14732281.0,14731826,14732076,14726681.0,F33C8.3.1
2910,C44H4.3.1,ham-1,14581622.0,14581320,14581740,14580923.0,C44H4.2.1
2911,C05G5.4.1,ham-1,14754026.0,14753416,14753885,14751018.0,C05G5.3.1
2912,C05G5.2b.1,ham-1,14747303.0,14746923,14747318,14734510.0,C05G5.1.2
2913,F33C8.1.1,ham-1,14711579.0,14707859,14708643,14704190.0,F40E10.6.3
2914,C05G5.2a.1,ham-1,14747303.0,14746833,14747353,14734510.0,C05G5.1.2
2915,C05G5.2b.1,ham-1,14747303.0,14746833,14747353,14734510.0,C05G5.1.2
2916,C27C12.7.1,ham-1,14831831.0,14824574,14825101,14820024.0,T04C10.1.1
2917,F42D1.2.1,ham-1,14791008.0,14786627,14787493,14783568.0,Y16B4A.1.1
2918,C27C12.2.1,ham-1,14845937.0,14840841,14841557,14838191.0,C27C12.7.1
2919,C05G5.4.1,ham-1,14754026.0,14753402,14753991,14751018.0,C05G5.3.1
2920,C27C12.7.1,ham-1,14831831.0,14824555,14825097,14820024.0,T04C10.1.1
2921,C05G5.2a.1,ham-1,14747303.0,14746816,14747371,14734510.0,C05G5.1.2
2922,C27C12.2.1,ham-1,14845937.0,14840836,14841532,14838191.0,C27C12.7.1
2923,C05G5.2b.1,ham-1,14747303.0,14746816,14747371,14734510.0,C05G5.1.2
2924,C27C12.4.1,ham-1,14854086.0,14853697,14854208,14852868.0,C27C12.1.1
2925,C27C12.7.1,ham-1,14831831.0,14824480,14825033,14820024.0,T04C10.1.1
2926,C27C12.2.1,ham-1,14845937.0,14840666,14841557,14838191.0,C27C12.7.1
2927,C27C12.4.1,ham-1,14854086.0,14853696,14854173,14852868.0,C27C12.1.1
2928,F42D1.2.1,ham-1,14791008.0,14786565,14787606,14783568.0,Y16B4A.1.1
2929,C18B12.2.1,ham-1,15026308.0,15006790,15007115,15004390.0,C18B12.6.1
2930,T10B10.4a.1,ham-1,15190123.0,15188960,15189678,15178666.0,T10B10.3.1
2931,C27C12.4.1,ham-1,14854086.0,14853683,14854221,14852868.0,C27C12.1.1
2932,C18B12.2.1,ham-1,15026308.0,15006774,15007114,15004390.0,C18B12.6.1
2933,C02D4.1.1,ham-1,15284115.0,15276412,15277122,15271104.0,F46F2.2d.1
2934,Y15E3A.1a.3,ham-1,15309369.0,15297313,15297589,15286844.0,C02D4.2g.1
2935,F20D1.3.1,ham-1,14976117.0,14975062,14976125,14974779.0,F20D1.2.1
2936,F20D1.6.1,ham-1,14983533.0,14983182,14983635,14980140.0,F20D1.10.1
2937,C02D4.1.1,ham-1,15284115.0,15276399,15277118,15271104.0,F46F2.2d.1
2938,Y15E3A.1a.2,ham-1,15309375.0,15297313,15297589,15286844.0,C02D4.2g.1
2939,T10B10.4a.1,ham-1,15190123.0,15188590,15190208,15178666.0,T10B10.3.1
2940,F46F2.5.1,ham-1,15262723.0,15260154,15260614,15259753.0,F46F2.3.1
2941,F42D1.2.1,ham-1,14791008.0,14786549,14787618,14783568.0,Y16B4A.1.1
2942,Y15E3A.1a.3,ham-1,15309369.0,15297305,15297684,15286844.0,C02D4.2g.1
2943,C02D4.1.1,ham-1,15284115.0,15276366,15277181,15271104.0,F46F2.2d.1
2944,Y15E3A.1a.1,ham-1,15309375.0,15297313,15297589,15286844.0,C02D4.2g.1
2945,Y15E3A.1a.2,ham-1,15309375.0,15297305,15297684,15286844.0,C02D4.2g.1
2946,F20D1.6.1,ham-1,14983533.0,14983060,14983631,14980140.0,F20D1.10.1
2947,Y15E3A.1a.4,ham-1,15309369.0,15297313,15297589,15286844.0,C02D4.2g.1
2948,T10B10.4a.1,ham-1,15190123.0,15188590,15190208,15178666.0,T10B10.3.1
2949,Y15E3A.1a.2,ham-1,15309375.0,15297299,15297576,15286844.0,C02D4.2g.1
2950,Y15E3A.1a.1,ham-1,15309375.0,15297305,15297684,15286844.0,C02D4.2g.1
2951,F46F2.5.1,ham-1,15262723.0,15260145,15260614,15259753.0,F46F2.3.1
2952,Y15E3A.1a.3,ham-1,15309369.0,15297299,15297576,15286844.0,C02D4.2g.1
2953,T10B10.4a.1,ham-1,15190123.0,15181329,15181845,15178666.0,T10B10.3.1
2954,F20D1.6.1,ham-1,14983533.0,14983060,14983610,14980140.0,F20D1.10.1
2955,Y15E3A.1b.2,ham-1,15309381.0,15297313,15297589,15286844.0,C02D4.2g.1
2956,Y15E3A.1a.1,ham-1,15309375.0,15297299,15297576,15286844.0,C02D4.2g.1
2957,Y15E3A.1b.2,ham-1,15309754.0,15297313,15297589,15286844.0,C02D4.2g.1
2958,Y15E3A.1b.2,ham-1,15312663.0,15297313,15297589,15286844.0,C02D4.2g.1
2959,T10B10.4a.1,ham-1,15190123.0,15181286,15182122,15178666.0,T10B10.3.1
2960,Y15E3A.1b.2,ham-1,15309754.0,15297305,15297684,15286844.0,C02D4.2g.1
2961,Y15E3A.1b.2,ham-1,15309597.0,15297313,15297589,15286844.0,C02D4.2g.1
2962,Y15E3A.1b.1,ham-1,15312663.0,15297313,15297589,15286844.0,C02D4.2g.1
2963,C02D4.1.1,ham-1,15284115.0,15274897,15276070,15271104.0,F46F2.2d.1
2964,Y15E3A.1b.2,ham-1,15309381.0,15297305,15297684,15286844.0,C02D4.2g.1
2965,Y15E3A.1b.2,ham-1,15312663.0,15297305,15297684,15286844.0,C02D4.2g.1
2966,Y15E3A.4.1,ham-1,15330964.0,15329504,15329566,15322248.0,Y15E3A.3.1
2967,Y15E3A.1b.1,ham-1,15312827.0,15297313,15297589,15286844.0,C02D4.2g.1
2968,T10B10.4a.1,ham-1,15190123.0,15181285,15182148,15178666.0,T10B10.3.1
2969,Y15E3A.1b.2,ham-1,15309754.0,15297299,15297576,15286844.0,C02D4.2g.1
2970,Y15E3A.4.1,ham-1,15330964.0,15329435,15329604,15322248.0,Y15E3A.3.1
2971,Y15E3A.1a.4,ham-1,15309369.0,15297305,15297684,15286844.0,C02D4.2g.1
2972,Y15E3A.1b.1,ham-1,15312663.0,15297305,15297684,15286844.0,C02D4.2g.1
2973,Y15E3A.1b.2,ham-1,15312663.0,15297299,15297576,15286844.0,C02D4.2g.1
2974,Y15E3A.1b.1,ham-1,15312827.0,15297305,15297684,15286844.0,C02D4.2g.1
2975,Y15E3A.1b.1,ham-1,15312663.0,15297299,15297576,15286844.0,C02D4.2g.1
2976,Y15E3A.1b.2,ham-1,15309597.0,15297305,15297684,15286844.0,C02D4.2g.1
2977,Y15E3A.1a.4,ham-1,15309369.0,15297299,15297576,15286844.0,C02D4.2g.1
2978,Y15E3A.5.2,ham-1,15343154.0,15339708,15341079,15333960.0,Y15E3A.4.1
2979,C02D4.1.1,ham-1,15284115.0,15274832,15276108,15271104.0,F46F2.2d.1
2980,Y15E3A.1b.2,ham-1,15309597.0,15297299,15297576,15286844.0,C02D4.2g.1
2981,Y15E3A.1b.2,ham-1,15309381.0,15297299,15297576,15286844.0,C02D4.2g.1
2982,Y15E3A.1b.1,ham-1,15312827.0,15297299,15297576,15286844.0,C02D4.2g.1
2983,C02D4.1.1,ham-1,15284115.0,15274832,15276083,15271104.0,F46F2.2d.1
2984,C33A11.2.1,ham-1,15365992.0,15365137,15365543,15363861.0,C33A11.1.1
2985,Y15E3A.5.1,ham-1,15343154.0,15339708,15341079,15333960.0,Y15E3A.4.1
2986,Y15E3A.5.2,ham-1,15340558.0,15339708,15341079,15333960.0,Y15E3A.4.1
2987,C33A11.1.1,ham-1,15355238.0,15353670,15354456,15344146.0,Y15E3A.5.1
2988,C33A11.2.1,ham-1,15365992.0,15365056,15366009,15363861.0,C33A11.1.1
2989,Y15E3A.5.2,ham-1,15343154.0,15339614,15341209,15333960.0,Y15E3A.4.1
2990,F39D8.2b.1,ham-1,15408507.0,15386010,15386244,15370641.0,C33A11.4a.1
2991,Y15E3A.5.1,ham-1,15343154.0,15339614,15341209,15333960.0,Y15E3A.4.1
2992,C02D4.1.1,ham-1,15284115.0,15273794,15274557,15271104.0,F46F2.2d.1
2993,C33A11.1.1,ham-1,15355238.0,15353561,15354543,15344146.0,Y15E3A.5.1
2994,Y15E3A.5.2,ham-1,15343154.0,15339609,15341237,15333960.0,Y15E3A.4.1
2995,Y15E3A.5.2,ham-1,15340558.0,15339614,15341209,15333960.0,Y15E3A.4.1
2996,Y15E3A.4.1,ham-1,15330964.0,15327024,15327518,15322248.0,Y15E3A.3.1
2997,C02D4.1.1,ham-1,15284115.0,15273668,15274581,15271104.0,F46F2.2d.1
2998,R03A10.4a.1,ham-1,15441731.0,15441031,15441609,15435683.0,R03A10.3.1
2999,Y15E3A.5.1,ham-1,15343154.0,15339609,15341237,15333960.0,Y15E3A.4.1
3000,C33A11.2.1,ham-1,15365992.0,15365049,15366019,15363861.0,C33A11.1.1
3001,C33A11.1.1,ham-1,15355238.0,15353526,15354693,15344146.0,Y15E3A.5.1
3002,Y15E3A.5.2,ham-1,15343154.0,15336323,15336772,15333960.0,Y15E3A.4.1
3003,Y15E3A.5.2,ham-1,15340558.0,15339609,15341237,15333960.0,Y15E3A.4.1
3004,H13N06.3.1,ham-1,15493602.0,15492705,15493009,15491987.0,H13N06.2.1
3005,Y15E3A.4.1,ham-1,15330964.0,15327024,15327601,15322248.0,Y15E3A.3.1
3006,F39D8.2b.1,ham-1,15408507.0,15385889,15386247,15370641.0,C33A11.4a.1
3007,R03A10.4a.1,ham-1,15441731.0,15440996,15441619,15435683.0,R03A10.3.1
3008,Y15E3A.5.2,ham-1,15343154.0,15336319,15336770,15333960.0,Y15E3A.4.1
3009,Y15E3A.5.2,ham-1,15340558.0,15336323,15336772,15333960.0,Y15E3A.4.1
3010,Y15E3A.4.1,ham-1,15330964.0,15326996,15327601,15322248.0,Y15E3A.3.1
3011,Y15E3A.5.1,ham-1,15343154.0,15336323,15336772,15333960.0,Y15E3A.4.1
3012,H30A04.1a.1,ham-1,15516655.0,15507901,15508240,15506202.0,H13N06.5.1
3013,H30A04.1a.2,ham-1,15510011.0,15507901,15508240,15506202.0,H13N06.5.1
3014,H13N06.3.1,ham-1,15493602.0,15492635,15493061,15491987.0,H13N06.2.1
3015,Y15E3A.5.2,ham-1,15340558.0,15336319,15336770,15333960.0,Y15E3A.4.1
3016,H30A04.1b.1,ham-1,15516653.0,15507901,15508240,15506202.0,H13N06.5.1
3017,H30A04.1a.2,ham-1,15516655.0,15507901,15508240,15506202.0,H13N06.5.1
3018,F39D8.2b.1,ham-1,15408507.0,15385790,15386268,15370641.0,C33A11.4a.1
3019,C02C6.2b.1,ham-1,15543006.0,15537380,15537496,15524029.0,H30A04.1a.2
3020,H13N06.3.1,ham-1,15493602.0,15492635,15493045,15491987.0,H13N06.2.1
3021,C02C6.1a.1,ham-1,15568890.0,15568011,15568657,15546862.0,C02C6.3c.1
3022,C02C6.2a.1,ham-1,15537662.0,15537380,15537496,15524029.0,H30A04.1a.2
3023,Y15E3A.5.1,ham-1,15343154.0,15336319,15336770,15333960.0,Y15E3A.4.1
