,five_prime_transcript,peak,five_prime_end,peak_start,peak_end (used to compare),nearest_three_prime_start,three_prime_transcript
2686,W02B9.1a.1,ham-1,11094526.0,11099550,11099584,11124095.0,Y52B11B.1.1
2687,B0205.4.1,ham-1,10744415.0,10761735,10762242,10775051.0,R13H8.1d.1
2688,T27C10.6.1,ham-1,10894237.0,10927335,10927690,10902025.0,T27C10.2.1
2689,W02B9.1a.2,ham-1,11094332.0,11137414,11137704,11124095.0,Y52B11B.1.1
2690,W02B9.1a.1,ham-1,11094526.0,11137414,11137704,11124095.0,Y52B11B.1.1
2691,W02B9.1a.2,ham-1,11094526.0,11098327,11098332,11124095.0,Y52B11B.1.1
2692,B0205.4.1,ham-1,10744415.0,10769502,10770303,10775051.0,R13H8.1d.1
2693,F28D9.1.1,ham-1,11182063.0,11181981,11182777,11186134.0,F28D9.2a.1
2694,W02B9.1a.2,ham-1,11094526.0,11099550,11099584,11124095.0,Y52B11B.1.1
2695,B0205.4.1,ham-1,10744415.0,10769547,10770260,10775051.0,R13H8.1d.1
2696,F36D1.1.1,ham-1,11280018.0,11280567,11281000,11282426.0,F36D1.2.1
2697,F28D9.1.1,ham-1,11182063.0,11182307,11182766,11186134.0,F28D9.2a.1
2698,W02B9.1a.2,ham-1,11094526.0,11137414,11137704,11124095.0,Y52B11B.1.1
2699,F36D1.1.1,ham-1,11280018.0,11280587,11280997,11282426.0,F36D1.2.1
2700,B0205.4.1,ham-1,10744415.0,10777374,10777752,10775051.0,R13H8.1d.1
2701,H25P06.1.1,ham-1,11323110.0,11323079,11323525,11331695.0,H25P06.2a.1
2702,F28D9.1.1,ham-1,11182063.0,11182324,11182744,11186134.0,F28D9.2a.1
2703,F36D1.1.1,ham-1,11280018.0,11323079,11323525,11282426.0,F36D1.2.1
2704,H25P06.1.1,ham-1,11323110.0,11323098,11323515,11331695.0,H25P06.2a.1
2705,F56G4.6.1,ham-1,11374334.0,11374243,11374648,11380066.0,F56G4.4.1
2706,F28D9.1.1,ham-1,11182063.0,11202126,11202835,11186134.0,F28D9.2a.1
2707,H25P06.1.1,ham-1,11323110.0,11374243,11374648,11331695.0,H25P06.2a.1
2708,Y53H1C.2a.1,ham-1,11416427.0,11416546,11416944,11421237.0,Y53H1C.3.1
2709,Y53H1C.2c.1,ham-1,11416433.0,11416546,11416944,11421237.0,Y53H1C.3.1
2710,F56G4.6.1,ham-1,11374334.0,11374244,11374648,11380066.0,F56G4.4.1
2711,Y53H1C.2a.1,ham-1,11416427.0,11416551,11416942,11421237.0,Y53H1C.3.1
2712,Y53H1C.2c.1,ham-1,11416433.0,11416551,11416942,11421237.0,Y53H1C.3.1
2713,F56G4.6.1,ham-1,11374334.0,11400283,11400284,11380066.0,F56G4.4.1
2714,Y53H1C.2a.1,ham-1,11416427.0,11497791,11498198,11421237.0,Y53H1C.3.1
2715,Y53H1C.2c.1,ham-1,11416433.0,11497791,11498198,11421237.0,Y53H1C.3.1
2716,F32B4.2.1,ham-1,11513853.0,11517063,11517526,11517748.0,F32B4.5a.1
2717,F32B4.2.1,ham-1,11513853.0,11517088,11517519,11517748.0,F32B4.5a.1
2718,F32B4.2.1,ham-1,11513853.0,11517112,11517503,11517748.0,F32B4.5a.1
2719,F15D3.1b.1,ham-1,11529824.0,11554433,11554837,11558646.0,F15D3.9.1
2720,F15D3.1j.1,ham-1,11546627.0,11554433,11554837,11558646.0,F15D3.9.1
2721,F15D3.1j.1,ham-1,11549019.0,11554433,11554837,11558646.0,F15D3.9.1
2722,F15D3.1j.1,ham-1,11547612.0,11554433,11554837,11558646.0,F15D3.9.1
2723,F15D3.1j.1,ham-1,11548518.0,11554433,11554837,11558646.0,F15D3.9.1
2724,F15D3.1j.1,ham-1,11549019.0,11554439,11554764,11558646.0,F15D3.9.1
2725,F32B4.2.1,ham-1,11513853.0,11520877,11521220,11517748.0,F32B4.5a.1
2726,F15D3.1j.1,ham-1,11546627.0,11554439,11554764,11558646.0,F15D3.9.1
2727,F15D3.1j.1,ham-1,11549019.0,11554449,11554795,11558646.0,F15D3.9.1
2728,F32B4.5a.1,ham-1,11520615.0,11520877,11521220,11526563.0,F32B4.4a.1
2729,F15D3.1j.1,ham-1,11546627.0,11554449,11554795,11558646.0,F15D3.9.1
2730,F15D3.1j.1,ham-1,11548043.0,11554433,11554837,11558646.0,F15D3.9.1
2731,F15D3.1j.1,ham-1,11549019.0,11577072,11578604,11558646.0,F15D3.9.1
2732,F15D3.1j.1,ham-1,11546862.0,11554433,11554837,11558646.0,F15D3.9.1
2733,F15D3.1j.1,ham-1,11546627.0,11577072,11578604,11558646.0,F15D3.9.1
2734,F15D3.1j.1,ham-1,11548043.0,11554439,11554764,11558646.0,F15D3.9.1
2735,F15D3.1j.1,ham-1,11548518.0,11554439,11554764,11558646.0,F15D3.9.1
2736,F15D3.1j.1,ham-1,11549965.0,11554433,11554837,11558646.0,F15D3.9.1
2737,F15D3.1j.1,ham-1,11550373.0,11554433,11554837,11558646.0,F15D3.9.1
2738,F15D3.1j.1,ham-1,11546862.0,11554439,11554764,11558646.0,F15D3.9.1
2739,F15D3.1j.1,ham-1,11547612.0,11554439,11554764,11558646.0,F15D3.9.1
2740,K08C9.6.1,ham-1,11499655.0,11505293,11505700,11506984.0,F32B4.8b.1
2741,F15D3.1j.1,ham-1,11548518.0,11554449,11554795,11558646.0,F15D3.9.1
2742,F32B4.5a.1,ham-1,11520615.0,11520896,11521159,11526563.0,F32B4.4a.1
2743,F15D3.1j.1,ham-1,11546862.0,11554449,11554795,11558646.0,F15D3.9.1
2744,F15D3.1b.1,ham-1,11529824.0,11554439,11554764,11558646.0,F15D3.9.1
2745,F15D3.1j.1,ham-1,11547612.0,11554449,11554795,11558646.0,F15D3.9.1
2746,F15D3.1j.1,ham-1,11550373.0,11554439,11554764,11558646.0,F15D3.9.1
2747,F32B4.5a.1,ham-1,11520615.0,11554433,11554837,11526563.0,F32B4.4a.1
2748,K08C9.6.1,ham-1,11499655.0,11505301,11505694,11506984.0,F32B4.8b.1
2749,F15D3.1j.1,ham-1,11548518.0,11577072,11578604,11558646.0,F15D3.9.1
2750,F15D3.1j.1,ham-1,11549965.0,11554439,11554764,11558646.0,F15D3.9.1
2751,F15D3.1j.1,ham-1,11550600.0,11554433,11554837,11558646.0,F15D3.9.1
2752,F15D3.1j.1,ham-1,11547612.0,11577072,11578604,11558646.0,F15D3.9.1
2753,F15D3.1j.1,ham-1,11550373.0,11554449,11554795,11558646.0,F15D3.9.1
2754,K08C9.6.1,ham-1,11499655.0,11517063,11517526,11506984.0,F32B4.8b.1
2755,F15D3.1j.1,ham-1,11548043.0,11554449,11554795,11558646.0,F15D3.9.1
2756,F15D3.1j.1,ham-1,11550600.0,11554439,11554764,11558646.0,F15D3.9.1
2757,F15D3.1j.1,ham-1,11546862.0,11577072,11578604,11558646.0,F15D3.9.1
2758,F15D3.1j.1,ham-1,11549965.0,11554449,11554795,11558646.0,F15D3.9.1
2759,F15D3.1j.1,ham-1,11550373.0,11577072,11578604,11558646.0,F15D3.9.1
2760,F15D3.1j.1,ham-1,11550600.0,11554449,11554795,11558646.0,F15D3.9.1
2761,F15D3.1j.1,ham-1,11548043.0,11577072,11578604,11558646.0,F15D3.9.1
2762,F15D3.6.1,ham-1,11577488.0,11577072,11578604,11579481.0,F15D3.7.1
2763,F15D3.1j.1,ham-1,11549965.0,11577072,11578604,11558646.0,F15D3.9.1
2764,F15D3.1j.1,ham-1,11550600.0,11577072,11578604,11558646.0,F15D3.9.1
2765,C17D12.7.1,ham-1,11611314.0,11611259,11611667,11616140.0,C17D12.1a.1
2766,F15D3.6.1,ham-1,11577488.0,11577134,11578600,11579481.0,F15D3.7.1
2767,F15D3.1b.1,ham-1,11529824.0,11554449,11554795,11558646.0,F15D3.9.1
2768,T22H2.5c.1,ham-1,11690836.0,11692146,11692512,11694577.0,T22H2.3.1
2769,T22H2.5a.2,ham-1,11690830.0,11692146,11692512,11694577.0,T22H2.3.1
2770,F15D3.1b.1,ham-1,11529824.0,11577072,11578604,11558646.0,F15D3.9.1
2771,T22H2.5b.1,ham-1,11690830.0,11692146,11692512,11694577.0,T22H2.3.1
2772,T22H2.5c.1,ham-1,11690836.0,11692154,11692422,11694577.0,T22H2.3.1
2773,F15D3.6.1,ham-1,11577488.0,11578190,11578576,11579481.0,F15D3.7.1
2774,F11A6.15b.1,ham-1,11686948.0,11686949,11687219,11688673.0,T22H2.5a.1
2775,F11A6.15b.1,ham-1,11686948.0,11692146,11692512,11688673.0,T22H2.5a.1
2776,T22H2.5c.1,ham-1,11690836.0,11693183,11693284,11694577.0,T22H2.3.1
2777,ZK1151.1c.1,ham-1,11792118.0,11792553,11793184,11809132.0,T02G6.4.1
2778,T22H2.5a.2,ham-1,11690830.0,11692154,11692422,11694577.0,T22H2.3.1
2779,T22H2.5b.1,ham-1,11690830.0,11692154,11692422,11694577.0,T22H2.3.1
2780,T22H2.5c.1,ham-1,11690836.0,11693262,11693267,11694577.0,T22H2.3.1
2781,C17D12.7.1,ham-1,11611314.0,11660548,11660827,11616140.0,C17D12.1a.1
2782,T22H2.5a.1,ham-1,11690830.0,11692146,11692512,11694577.0,T22H2.3.1
2783,ZK1151.1c.1,ham-1,11792118.0,11792571,11793165,11809132.0,T02G6.4.1
2784,T22H2.5b.1,ham-1,11690830.0,11693183,11693284,11694577.0,T22H2.3.1
2785,ZK1151.1e.1,ham-1,11792125.0,11792553,11793184,11809132.0,T02G6.4.1
2786,F15D3.6.1,ham-1,11577488.0,11579596,11579882,11579481.0,F15D3.7.1
2787,Y47H9C.1.1,ham-1,11833183.0,11840570,11841205,11849161.0,Y47H9C.2.1
2788,T22H2.5c.1,ham-1,11690836.0,11693529,11693855,11694577.0,T22H2.3.1
2789,ZK1151.1c.1,ham-1,11792118.0,11792727,11793073,11809132.0,T02G6.4.1
2790,T22H2.5a.1,ham-1,11690830.0,11692154,11692422,11694577.0,T22H2.3.1
2791,T22H2.5b.1,ham-1,11690830.0,11693262,11693267,11694577.0,T22H2.3.1
2792,ZK1151.1e.1,ham-1,11792125.0,11792571,11793165,11809132.0,T02G6.4.1
2793,T22H2.5c.1,ham-1,11690836.0,11693535,11693855,11694577.0,T22H2.3.1
2794,T22H2.5a.2,ham-1,11690830.0,11693183,11693284,11694577.0,T22H2.3.1
2795,Y47H9C.1.1,ham-1,11833183.0,11840576,11841181,11849161.0,Y47H9C.2.1
2796,ZK1151.1b.1,ham-1,11797947.0,11807028,11807169,11809132.0,T02G6.4.1
2797,Y47H9C.4d.1,ham-1,11854462.0,11866050,11866070,11887148.0,Y47H9C.5a.1
2798,ZK1151.1c.1,ham-1,11792118.0,11807028,11807169,11809132.0,T02G6.4.1
2799,ZK1151.1b.1,ham-1,11797947.0,11840570,11841205,11809132.0,T02G6.4.1
2800,Y47H9C.4b.1,ham-1,11868105.0,11873085,11873439,11887148.0,Y47H9C.5a.1
2801,T22H2.5a.1,ham-1,11690830.0,11693183,11693284,11694577.0,T22H2.3.1
2802,T22H2.5c.1,ham-1,11690836.0,11763968,11764342,11694577.0,T22H2.3.1
2803,Y47H9C.4d.1,ham-1,11854462.0,11866067,11866093,11887148.0,Y47H9C.5a.1
2804,ZK1151.1c.1,ham-1,11792118.0,11840570,11841205,11809132.0,T02G6.4.1
2805,ZK1151.1e.1,ham-1,11792125.0,11792727,11793073,11809132.0,T02G6.4.1
2806,Y47H9C.1.1,ham-1,11833183.0,11840656,11841131,11849161.0,Y47H9C.2.1
2807,T22H2.5a.2,ham-1,11690830.0,11693262,11693267,11694577.0,T22H2.3.1
2808,T22H2.5b.1,ham-1,11690830.0,11693529,11693855,11694577.0,T22H2.3.1
2809,Y47H9C.4d.1,ham-1,11854462.0,11873085,11873439,11887148.0,Y47H9C.5a.1
2810,Y47H9C.1.1,ham-1,11833183.0,11866050,11866070,11849161.0,Y47H9C.2.1
2811,ZK1151.1e.1,ham-1,11792125.0,11807028,11807169,11809132.0,T02G6.4.1
2812,T22H2.5a.2,ham-1,11690830.0,11693529,11693855,11694577.0,T22H2.3.1
2813,Y47H9C.4b.1,ham-1,11868105.0,11873099,11873401,11887148.0,Y47H9C.5a.1
2814,Y47H9C.4c.1,ham-1,11868105.0,11873085,11873439,11887148.0,Y47H9C.5a.1
2815,T22H2.5b.1,ham-1,11690830.0,11693535,11693855,11694577.0,T22H2.3.1
2816,T22H2.5a.1,ham-1,11690830.0,11693262,11693267,11694577.0,T22H2.3.1
2817,Y47H9C.4b.1,ham-1,11868105.0,11893635,11894058,11887148.0,Y47H9C.5a.1
2818,Y47H9C.4c.1,ham-1,11868105.0,11873099,11873401,11887148.0,Y47H9C.5a.1
2819,ZK1151.1e.1,ham-1,11792125.0,11840570,11841205,11809132.0,T02G6.4.1
2820,T22H2.5a.1,ham-1,11690830.0,11693529,11693855,11694577.0,T22H2.3.1
2821,Y47H9C.4c.1,ham-1,11868105.0,11893635,11894058,11887148.0,Y47H9C.5a.1
2822,T22H2.5b.1,ham-1,11690830.0,11763968,11764342,11694577.0,T22H2.3.1
2823,T22H2.5a.2,ham-1,11690830.0,11693535,11693855,11694577.0,T22H2.3.1
2824,Y47H9C.4d.1,ham-1,11854462.0,11873099,11873401,11887148.0,Y47H9C.5a.1
2825,Y47H9C.4a.1,ham-1,11868105.0,11873085,11873439,11887148.0,Y47H9C.5a.1
2826,T22H2.5a.1,ham-1,11690830.0,11693535,11693855,11694577.0,T22H2.3.1
2827,T22H2.5a.2,ham-1,11690830.0,11763968,11764342,11694577.0,T22H2.3.1
2828,Y47H9C.7.1,ham-1,11893727.0,11893635,11894058,11896248.0,Y47H9C.8.1
2829,Y47H9C.4a.1,ham-1,11868105.0,11873099,11873401,11887148.0,Y47H9C.5a.1
2830,T22H2.5a.1,ham-1,11690830.0,11763968,11764342,11694577.0,T22H2.3.1
2831,R09B3.3.1,ham-1,11911021.0,11910787,11911258,11911916.0,R09B3.4.1
2832,Y47H9C.4d.1,ham-1,11854462.0,11893635,11894058,11887148.0,Y47H9C.5a.1
2833,Y47H9C.7.1,ham-1,11893727.0,11893647,11894045,11896248.0,Y47H9C.8.1
2834,R09B3.3.1,ham-1,11911021.0,11910788,11911237,11911916.0,R09B3.4.1
2835,Y47H9C.4a.1,ham-1,11868105.0,11893635,11894058,11887148.0,Y47H9C.5a.1
2836,Y53C10A.12.2,ham-1,11963085.0,11962978,11963292,11971179.0,Y53C10A.15.1
2837,Y47H9C.7.1,ham-1,11893727.0,11897140,11897504,11896248.0,Y47H9C.8.1
2838,R09B3.3.1,ham-1,11911021.0,11929840,11930943,11911916.0,R09B3.4.1
2839,Y53C10A.12.2,ham-1,11961984.0,11962978,11963292,11971179.0,Y53C10A.15.1
2840,Y53C10A.12.2,ham-1,11963085.0,11963027,11963284,11971179.0,Y53C10A.15.1
2841,Y53C10A.12.1,ham-1,11961984.0,11962978,11963292,11971179.0,Y53C10A.15.1
2842,R06C1.3a.1,ham-1,11929516.0,11929840,11930943,11931636.0,R06C1.4.1
2843,Y53C10A.12.2,ham-1,11961984.0,11963027,11963284,11971179.0,Y53C10A.15.1
2844,Y53C10A.12.2,ham-1,11963085.0,11994780,11994987,11971179.0,Y53C10A.15.1
2845,F58D5.7.1,ham-1,12033737.0,12038906,12042213,12042987.0,F58D5.5.1
2846,Y53C10A.12.1,ham-1,11961984.0,11963027,11963284,11971179.0,Y53C10A.15.1
2847,R06C1.3a.1,ham-1,11929516.0,11929844,11930943,11931636.0,R06C1.4.1
2848,Y53C10A.12.2,ham-1,11961984.0,11994780,11994987,11971179.0,Y53C10A.15.1
2849,F58D5.7.1,ham-1,12033737.0,12038906,12042320,12042987.0,F58D5.5.1
2850,Y53C10A.12.1,ham-1,11961984.0,11994780,11994987,11971179.0,Y53C10A.15.1
2851,F58D5.7.1,ham-1,12033737.0,12039569,12040433,12042987.0,F58D5.5.1
2852,F58D5.7.1,ham-1,12033737.0,12042703,12044703,12042987.0,F58D5.5.1
2853,R06C1.3a.1,ham-1,11929516.0,11929880,11930334,11931636.0,R06C1.4.1
2854,R06C1.3a.1,ham-1,11929516.0,11934048,11934621,11931636.0,R06C1.4.1
2855,M01G12.12.2,ham-1,12105996.0,12106063,12106607,12107044.0,M01G12.14.1
2856,M01G12.12.1,ham-1,12105987.0,12106063,12106607,12107044.0,M01G12.14.1
2857,M01G12.12.1,ham-1,12106112.0,12106063,12106607,12107044.0,M01G12.14.1
2858,M01G12.12.1,ham-1,12105987.0,12106088,12106603,12107044.0,M01G12.14.1
2859,R05D7.1.1,ham-1,12163533.0,12164529,12165089,12168023.0,R05D7.2.1
2860,M01G12.12.2,ham-1,12105996.0,12106088,12106603,12107044.0,M01G12.14.1
2861,M01G12.12.1,ham-1,12105987.0,12164529,12165089,12107044.0,M01G12.14.1
2862,R05D7.1.1,ham-1,12163533.0,12164545,12165089,12168023.0,R05D7.2.1
2863,R05D7.1.1,ham-1,12163703.0,12164529,12165089,12168023.0,R05D7.2.1
2864,M01G12.12.1,ham-1,12106112.0,12106088,12106603,12107044.0,M01G12.14.1
2865,R05D7.1.2,ham-1,12163540.0,12164529,12165089,12168023.0,R05D7.2.1
2866,M01G12.12.2,ham-1,12105996.0,12164529,12165089,12107044.0,M01G12.14.1
2867,R05D7.3a.5,ham-1,12170188.0,12179181,12179781,12181054.0,R05D7.4.1
2868,R05D7.1.1,ham-1,12163533.0,12179181,12179781,12168023.0,R05D7.2.1
2869,R05D7.3a.2,ham-1,12170188.0,12179181,12179781,12181054.0,R05D7.4.1
2870,R05D7.3a.6,ham-1,12170190.0,12179181,12179781,12181054.0,R05D7.4.1
2871,R05D7.1.1,ham-1,12163703.0,12164545,12165089,12168023.0,R05D7.2.1
2872,R05D7.3a.2,ham-1,12170188.0,12179389,12179756,12181054.0,R05D7.4.1
2873,M01G12.12.1,ham-1,12106112.0,12164529,12165089,12107044.0,M01G12.14.1
2874,R05D7.3a.4,ham-1,12170188.0,12179181,12179781,12181054.0,R05D7.4.1
2875,R05D7.3a.3,ham-1,12170188.0,12179181,12179781,12181054.0,R05D7.4.1
2876,R05D7.3a.6,ham-1,12170190.0,12179389,12179756,12181054.0,R05D7.4.1
2877,R05D7.3a.5,ham-1,12171113.0,12179181,12179781,12181054.0,R05D7.4.1
2878,R05D7.1.1,ham-1,12163703.0,12179181,12179781,12168023.0,R05D7.2.1
2879,R05D7.3a.2,ham-1,12170188.0,12183089,12183461,12181054.0,R05D7.4.1
2880,R05D7.3a.4,ham-1,12170188.0,12179389,12179756,12181054.0,R05D7.4.1
2881,R05D7.3a.3,ham-1,12170188.0,12179389,12179756,12181054.0,R05D7.4.1
2882,R05D7.3a.5,ham-1,12170188.0,12179389,12179756,12181054.0,R05D7.4.1
2883,R05D7.3a.4,ham-1,12170188.0,12183089,12183461,12181054.0,R05D7.4.1
2884,R05D7.3a.6,ham-1,12170190.0,12183089,12183461,12181054.0,R05D7.4.1
2885,R05D7.1.2,ham-1,12163540.0,12164545,12165089,12168023.0,R05D7.2.1
2886,R05D7.3a.1,ham-1,12170188.0,12179181,12179781,12181054.0,R05D7.4.1
2887,R05D7.3a.5,ham-1,12170188.0,12183089,12183461,12181054.0,R05D7.4.1
2888,R05D7.3a.4,ham-1,12171999.0,12179181,12179781,12181054.0,R05D7.4.1
2889,R05D7.3a.3,ham-1,12173038.0,12179181,12179781,12181054.0,R05D7.4.1
2890,R05D7.3a.1,ham-1,12170188.0,12179389,12179756,12181054.0,R05D7.4.1
2891,R05D7.3a.5,ham-1,12171113.0,12179389,12179756,12181054.0,R05D7.4.1
2892,R05D7.3a.2,ham-1,12174473.0,12179181,12179781,12181054.0,R05D7.4.1
2893,R05D7.3a.4,ham-1,12171999.0,12179389,12179756,12181054.0,R05D7.4.1
2894,R05D7.3a.1,ham-1,12170188.0,12183089,12183461,12181054.0,R05D7.4.1
2895,R05D7.3a.1,ham-1,12177782.0,12179181,12179781,12181054.0,R05D7.4.1
2896,R05D7.3a.2,ham-1,12174473.0,12179389,12179756,12181054.0,R05D7.4.1
2897,R05D7.3a.3,ham-1,12173038.0,12179389,12179756,12181054.0,R05D7.4.1
2898,R05D7.1.2,ham-1,12163540.0,12179181,12179781,12168023.0,R05D7.2.1
2899,R05D7.3a.5,ham-1,12171113.0,12183089,12183461,12181054.0,R05D7.4.1
2900,R05D7.3a.3,ham-1,12170188.0,12183089,12183461,12181054.0,R05D7.4.1
2901,R05D7.4.1,ham-1,12183254.0,12183089,12183461,12188743.0,R05D7.5a.1
2902,R05D7.3a.2,ham-1,12174473.0,12183089,12183461,12181054.0,R05D7.4.1
2903,R05D7.3a.1,ham-1,12177782.0,12179389,12179756,12181054.0,R05D7.4.1
2904,R05D7.3a.1,ham-1,12177221.0,12179181,12179781,12181054.0,R05D7.4.1
2905,R05D7.3a.4,ham-1,12171999.0,12183089,12183461,12181054.0,R05D7.4.1
2906,R05D7.4.1,ham-1,12183254.0,12183090,12183463,12188743.0,R05D7.5a.1
2907,R05D7.3a.3,ham-1,12173038.0,12183089,12183461,12181054.0,R05D7.4.1
2908,R05D7.3a.1,ham-1,12177782.0,12183089,12183461,12181054.0,R05D7.4.1
2909,R05D7.4.1,ham-1,12183254.0,12198444,12198857,12188743.0,R05D7.5a.1
2910,R05D7.7.1,ham-1,12190218.0,12198444,12198857,12203476.0,C15C6.1.1
2911,R05D7.3a.1,ham-1,12177221.0,12179389,12179756,12181054.0,R05D7.4.1
2912,R05D7.7.1,ham-1,12190218.0,12198451,12198851,12203476.0,C15C6.1.1
2913,F14B6.2.1,ham-1,12222298.0,12225328,12225630,12232253.0,F14B6.3.1
2914,R05D7.3a.1,ham-1,12177221.0,12183089,12183461,12181054.0,R05D7.4.1
2915,F14B6.2.1,ham-1,12222298.0,12276264,12276463,12232253.0,F14B6.3.1
2916,R05D7.7.1,ham-1,12190218.0,12206438,12207020,12203476.0,C15C6.1.1
2917,F41D3.9.1,ham-1,12274966.0,12276264,12276463,12285377.0,F56H6.13.1
2918,R05D7.7.2,ham-1,12190224.0,12198444,12198857,12203476.0,C15C6.1.1
2919,F41D3.9.1,ham-1,12274726.0,12276264,12276463,12285377.0,F56H6.13.1
2920,F41D3.9.1,ham-1,12274966.0,12276266,12276480,12285377.0,F56H6.13.1
2921,F41D3.9.1,ham-1,12275210.0,12276264,12276463,12285377.0,F56H6.13.1
2922,F41D3.9.1,ham-1,12274966.0,12426747,12427070,12285377.0,F56H6.13.1
2923,R05D7.7.2,ham-1,12190224.0,12198451,12198851,12203476.0,C15C6.1.1
2924,F41D3.9.1,ham-1,12274726.0,12276266,12276480,12285377.0,F56H6.13.1
2925,E03H4.8.2,ham-1,12426518.0,12426747,12427070,12430028.0,E03H4.10.1
2926,E03H4.8.1,ham-1,12426515.0,12426747,12427070,12430028.0,E03H4.10.1
2927,F41D3.9.1,ham-1,12275210.0,12276266,12276480,12285377.0,F56H6.13.1
2928,F41D3.9.1,ham-1,12274726.0,12426747,12427070,12285377.0,F56H6.13.1
2929,E03H4.8.2,ham-1,12426518.0,12486767,12487096,12430028.0,E03H4.10.1
2930,R05D7.7.2,ham-1,12190224.0,12206438,12207020,12203476.0,C15C6.1.1
2931,F41D3.9.1,ham-1,12275210.0,12426747,12427070,12285377.0,F56H6.13.1
2932,E03H4.8.1,ham-1,12426850.0,12426747,12427070,12430028.0,E03H4.10.1
2933,W02D9.1a.1,ham-1,12532135.0,12532029,12532654,12534126.0,W02D9.2b.1
2934,E03H4.8.1,ham-1,12426515.0,12486767,12487096,12430028.0,E03H4.10.1
2935,W02D9.4.1,ham-1,12538986.0,12547654,12548407,12552153.0,W02D9.10.1
2936,W02D9.1a.1,ham-1,12532135.0,12547654,12548407,12534126.0,W02D9.2b.1
2937,E03H4.8.1,ham-1,12426850.0,12486767,12487096,12430028.0,E03H4.10.1
2938,F33E2.2b.1,ham-1,12572801.0,12571530,12572810,12577954.0,F33E2.10.1
2939,W02D9.4.1,ham-1,12538986.0,12551017,12551553,12552153.0,W02D9.10.1
2940,F33E2.2a.1,ham-1,12572801.0,12571530,12572810,12577954.0,F33E2.10.1
2941,F33E2.2b.1,ham-1,12572801.0,12571538,12572778,12577954.0,F33E2.10.1
2942,H28O16.2.1,ham-1,12652087.0,12651904,12652549,12654355.0,H28O16.1a.1
2943,W02D9.4.1,ham-1,12538986.0,12552613,12552692,12552153.0,W02D9.10.1
2944,F33E2.2a.1,ham-1,12572801.0,12571538,12572778,12577954.0,F33E2.10.1
2945,F33E2.2b.1,ham-1,12572801.0,12575150,12576660,12577954.0,F33E2.10.1
2946,H28O16.2.1,ham-1,12652087.0,12651944,12652540,12654355.0,H28O16.1a.1
2947,F33E2.2a.1,ham-1,12572801.0,12575150,12576660,12577954.0,F33E2.10.1
2948,F33E2.2b.1,ham-1,12572801.0,12575186,12576670,12577954.0,F33E2.10.1
2949,H28O16.2.1,ham-1,12652087.0,12652055,12652473,12654355.0,H28O16.1a.1
2950,F33E2.2a.1,ham-1,12572801.0,12575186,12576670,12577954.0,F33E2.10.1
2951,F33E2.2b.1,ham-1,12572801.0,12651904,12652549,12577954.0,F33E2.10.1
2952,H28O16.2.1,ham-1,12652087.0,12727891,12728385,12654355.0,H28O16.1a.1
2953,F33E2.2a.1,ham-1,12572801.0,12651904,12652549,12577954.0,F33E2.10.1
2954,T06G6.12.1,ham-1,12722889.0,12727891,12728385,12729677.0,T06G6.9.1
2955,W02A11.2.2,ham-1,12736782.0,12736451,12738071,12740970.0,W02A11.3.1
2956,W02A11.2.1,ham-1,12741275.0,12741009,12741433,12748588.0,W02A11.4.1
2957,W02A11.2.2,ham-1,12736782.0,12736486,12737117,12740970.0,W02A11.3.1
2958,W02A11.2.1,ham-1,12741275.0,12741009,12741453,12748588.0,W02A11.4.1
2959,T06G6.12.1,ham-1,12722889.0,12727903,12728369,12729677.0,T06G6.9.1
2960,Y18D10A.3.1,ham-1,12811814.0,12815466,12816414,12816429.0,Y18D10A.4.1
2961,Y18D10A.23.1,ham-1,12869576.0,12876954,12877438,12902343.0,Y18D10A.13.1
2962,W02A11.2.1,ham-1,12741275.0,12815466,12816414,12748588.0,W02A11.4.1
2963,W02A11.2.2,ham-1,12736782.0,12736492,12737943,12740970.0,W02A11.3.1
2964,T06G6.12.1,ham-1,12722889.0,12733482,12733776,12729677.0,T06G6.9.1
2965,Y18D10A.9.1,ham-1,12858281.0,12858329,12858652,12861198.0,Y18D10A.10.1
2966,W02A11.2.2,ham-1,12736782.0,12741009,12741433,12740970.0,W02A11.3.1
2967,Y18D10A.23.1,ham-1,12869576.0,12876976,12877405,12902343.0,Y18D10A.13.1
2968,Y18D10A.3.1,ham-1,12811814.0,12815466,12816472,12816429.0,Y18D10A.4.1
2969,Y18D10A.23.1,ham-1,12869576.0,12876980,12877388,12902343.0,Y18D10A.13.1
2970,C47B2.3.2,ham-1,12966271.0,12966238,12967203,12967216.0,C47B2.4.1
2971,C47B2.3.1,ham-1,12966271.0,12966238,12967203,12967216.0,C47B2.4.1
2972,C47B2.4.1,ham-1,12968280.0,12968327,12968811,12970023.0,C47B2.5.1
2973,C47B2.3.2,ham-1,12966795.0,12966238,12967203,12967216.0,C47B2.4.1
2974,Y18D10A.9.1,ham-1,12858281.0,12858329,12858657,12861198.0,Y18D10A.10.1
2975,W05B5.3a.1,ham-1,13062122.0,13062522,13062967,13069011.0,Y26D4A.2.1
2976,C47B2.3.1,ham-1,12966271.0,12966250,12967195,12967216.0,C47B2.4.1
2977,Y18D10A.23.1,ham-1,12869576.0,12910386,12910479,12902343.0,Y18D10A.13.1
2978,C47B2.3.2,ham-1,12966271.0,12966250,12967195,12967216.0,C47B2.4.1
2979,C47B2.4.1,ham-1,12968280.0,12968337,12968810,12970023.0,C47B2.5.1
