,five_prime_transcript,peak,five_prime_end,peak_start,peak_end (used to compare),nearest_three_prime_start,three_prime_transcript
2380,F13D12.7b.3,ham-1,11745798.0,11749012,11750205,11757107.0,F44E5.4.1
2381,F13D12.7b.1,ham-1,11745798.0,11746568,11747416,11757107.0,F44E5.4.1
2382,F13D12.7b.2,ham-1,11745798.0,11746568,11747416,11757107.0,F44E5.4.1
2383,F13D12.7b.4,ham-1,11745572.0,11748515,11750407,11757107.0,F44E5.4.1
2384,F13D12.7b.2,ham-1,11745570.0,11749184,11750407,11757107.0,F44E5.4.1
2385,F13D12.7b.2,ham-1,11745798.0,11746573,11747414,11757107.0,F44E5.4.1
2386,F13D12.7b.2,ham-1,11744682.0,11749184,11750407,11757107.0,F44E5.4.1
2387,F13D12.7b.3,ham-1,11745798.0,11749184,11750407,11757107.0,F44E5.4.1
2388,F13D12.7b.4,ham-1,11745572.0,11749012,11750205,11757107.0,F44E5.4.1
2389,F13D12.7b.1,ham-1,11745798.0,11746573,11747414,11757107.0,F44E5.4.1
2390,F13D12.7b.3,ham-1,11745981.0,11746568,11747416,11757107.0,F44E5.4.1
2391,F13D12.7b.3,ham-1,11745798.0,11753148,11753156,11757107.0,F44E5.4.1
2392,F13D12.7b.2,ham-1,11745981.0,11746568,11747416,11757107.0,F44E5.4.1
2393,F13D12.7b.3,ham-1,11745981.0,11746573,11747414,11757107.0,F44E5.4.1
2394,F13D12.7b.4,ham-1,11745572.0,11749184,11750407,11757107.0,F44E5.4.1
2395,F13D12.7b.2,ham-1,11745798.0,11747850,11748139,11757107.0,F44E5.4.1
2396,F13D12.7b.3,ham-1,11745798.0,11756575,11757269,11757107.0,F44E5.4.1
2397,F13D12.7b.2,ham-1,11745570.0,11753148,11753156,11757107.0,F44E5.4.1
2398,F13D12.7b.2,ham-1,11744682.0,11753148,11753156,11757107.0,F44E5.4.1
2399,F13D12.7b.1,ham-1,11745798.0,11747850,11748139,11757107.0,F44E5.4.1
2400,F13D12.7b.1,ham-1,11745570.0,11756575,11757269,11757107.0,F44E5.4.1
2401,F13D12.7b.3,ham-1,11745981.0,11747850,11748139,11757107.0,F44E5.4.1
2402,F13D12.7b.2,ham-1,11745798.0,11747874,11748104,11757107.0,F44E5.4.1
2403,F13D12.7b.2,ham-1,11745981.0,11746573,11747414,11757107.0,F44E5.4.1
2404,F13D12.7b.4,ham-1,11745572.0,11753148,11753156,11757107.0,F44E5.4.1
2405,F13D12.7b.1,ham-1,11745798.0,11747874,11748104,11757107.0,F44E5.4.1
2406,F13D12.7b.3,ham-1,11745981.0,11747874,11748104,11757107.0,F44E5.4.1
2407,F13D12.7b.2,ham-1,11744682.0,11756575,11757269,11757107.0,F44E5.4.1
2408,F13D12.7b.2,ham-1,11745798.0,11748515,11750407,11757107.0,F44E5.4.1
2409,F13D12.7b.2,ham-1,11745981.0,11747850,11748139,11757107.0,F44E5.4.1
2410,F13D12.7b.3,ham-1,11745981.0,11748515,11750407,11757107.0,F44E5.4.1
2411,F13D12.7b.5,ham-1,11744683.0,11756575,11757269,11757107.0,F44E5.4.1
2412,F13D12.7b.2,ham-1,11745798.0,11749012,11750205,11757107.0,F44E5.4.1
2413,F13D12.7b.2,ham-1,11746143.0,11746568,11747416,11757107.0,F44E5.4.1
2414,F13D12.7b.1,ham-1,11745798.0,11748515,11750407,11757107.0,F44E5.4.1
2415,F13D12.7b.2,ham-1,11745570.0,11756575,11757269,11757107.0,F44E5.4.1
2416,F13D12.7b.2,ham-1,11745981.0,11747874,11748104,11757107.0,F44E5.4.1
2417,F13D12.7b.3,ham-1,11745981.0,11749012,11750205,11757107.0,F44E5.4.1
2418,F13D12.7b.4,ham-1,11745572.0,11756575,11757269,11757107.0,F44E5.4.1
2419,F13D12.7b.3,ham-1,11746144.0,11746568,11747416,11757107.0,F44E5.4.1
2420,F13D12.7b.1,ham-1,11745981.0,11746568,11747416,11757107.0,F44E5.4.1
2421,F13D12.7b.2,ham-1,11745798.0,11749184,11750407,11757107.0,F44E5.4.1
2422,F13D12.7b.3,ham-1,11745981.0,11749184,11750407,11757107.0,F44E5.4.1
2423,F13D12.7b.2,ham-1,11745981.0,11748515,11750407,11757107.0,F44E5.4.1
2424,F13D12.7b.3,ham-1,11746144.0,11746573,11747414,11757107.0,F44E5.4.1
2425,F13D12.7b.2,ham-1,11745798.0,11753148,11753156,11757107.0,F44E5.4.1
2426,F13D12.7b.1,ham-1,11745798.0,11749012,11750205,11757107.0,F44E5.4.1
2427,F13D12.7b.2,ham-1,11746143.0,11746573,11747414,11757107.0,F44E5.4.1
2428,F13D12.7b.2,ham-1,11745981.0,11749012,11750205,11757107.0,F44E5.4.1
2429,F13D12.7b.3,ham-1,11745981.0,11753148,11753156,11757107.0,F44E5.4.1
2430,F13D12.7b.1,ham-1,11745981.0,11746573,11747414,11757107.0,F44E5.4.1
2431,F13D12.7b.3,ham-1,11746144.0,11747850,11748139,11757107.0,F44E5.4.1
2432,F13D12.7b.2,ham-1,11745981.0,11749184,11750407,11757107.0,F44E5.4.1
2433,F13D12.7b.3,ham-1,11745981.0,11756575,11757269,11757107.0,F44E5.4.1
2434,F13D12.7b.2,ham-1,11746143.0,11747850,11748139,11757107.0,F44E5.4.1
2435,F13D12.7b.3,ham-1,11746144.0,11747874,11748104,11757107.0,F44E5.4.1
2436,F13D12.7b.2,ham-1,11747818.0,11747850,11748139,11757107.0,F44E5.4.1
2437,F13D12.7b.2,ham-1,11745798.0,11756575,11757269,11757107.0,F44E5.4.1
2438,F13D12.7b.1,ham-1,11745798.0,11749184,11750407,11757107.0,F44E5.4.1
2439,F13D12.7b.2,ham-1,11746143.0,11747874,11748104,11757107.0,F44E5.4.1
2440,F13D12.7b.2,ham-1,11745981.0,11753148,11753156,11757107.0,F44E5.4.1
2441,F13D12.7b.1,ham-1,11747811.0,11747850,11748139,11757107.0,F44E5.4.1
2442,F13D12.7b.1,ham-1,11746143.0,11746568,11747416,11757107.0,F44E5.4.1
2443,F13D12.7b.1,ham-1,11745798.0,11753148,11753156,11757107.0,F44E5.4.1
2444,F13D12.7b.1,ham-1,11745981.0,11747850,11748139,11757107.0,F44E5.4.1
2445,F13D12.7b.3,ham-1,11746144.0,11748515,11750407,11757107.0,F44E5.4.1
2446,F13D12.7b.2,ham-1,11746143.0,11748515,11750407,11757107.0,F44E5.4.1
2447,F13D12.7b.2,ham-1,11747818.0,11747874,11748104,11757107.0,F44E5.4.1
2448,F13D12.7b.1,ham-1,11746143.0,11746573,11747414,11757107.0,F44E5.4.1
2449,F13D12.7b.2,ham-1,11745981.0,11756575,11757269,11757107.0,F44E5.4.1
2450,F13D12.7b.3,ham-1,11746144.0,11749012,11750205,11757107.0,F44E5.4.1
2451,F13D12.7b.2,ham-1,11746143.0,11749012,11750205,11757107.0,F44E5.4.1
2452,F13D12.7b.1,ham-1,11745798.0,11756575,11757269,11757107.0,F44E5.4.1
2453,F13D12.7b.2,ham-1,11747818.0,11748515,11750407,11757107.0,F44E5.4.1
2454,F13D12.7b.1,ham-1,11748611.0,11748515,11750407,11757107.0,F44E5.4.1
2455,F13D12.7a.1,ham-1,11747650.0,11747850,11748139,11757107.0,F44E5.4.1
2456,F13D12.7b.1,ham-1,11746143.0,11747850,11748139,11757107.0,F44E5.4.1
2457,F13D12.7b.2,ham-1,11746143.0,11749184,11750407,11757107.0,F44E5.4.1
2458,F13D12.7b.3,ham-1,11746144.0,11749184,11750407,11757107.0,F44E5.4.1
2459,F13D12.7b.1,ham-1,11745981.0,11747874,11748104,11757107.0,F44E5.4.1
2460,F13D12.7b.1,ham-1,11748611.0,11749012,11750205,11757107.0,F44E5.4.1
2461,F13D12.7b.2,ham-1,11747818.0,11749012,11750205,11757107.0,F44E5.4.1
2462,F13D12.7b.2,ham-1,11746143.0,11753148,11753156,11757107.0,F44E5.4.1
2463,F13D12.7b.1,ham-1,11747811.0,11747874,11748104,11757107.0,F44E5.4.1
2464,F13D12.7a.1,ham-1,11747650.0,11747874,11748104,11757107.0,F44E5.4.1
2465,F44E5.4.1,ham-1,11759311.0,11759141,11759668,11761752.0,F44E5.5.1
2466,F13D12.7b.2,ham-1,11746143.0,11756575,11757269,11757107.0,F44E5.4.1
2467,F13D12.7b.1,ham-1,11747811.0,11748515,11750407,11757107.0,F44E5.4.1
2468,F13D12.7b.1,ham-1,11748611.0,11749184,11750407,11757107.0,F44E5.4.1
2469,F13D12.7b.3,ham-1,11746144.0,11753148,11753156,11757107.0,F44E5.4.1
2470,F43G6.9.1,ham-1,11777943.0,11777963,11778411,11782153.0,F43G6.1.1
2471,F44E5.4.1,ham-1,11759311.0,11759141,11759684,11761752.0,F44E5.5.1
2472,F13D12.7b.2,ham-1,11747818.0,11749184,11750407,11757107.0,F44E5.4.1
2473,F13D12.7a.1,ham-1,11747650.0,11748515,11750407,11757107.0,F44E5.4.1
2474,F13D12.7b.1,ham-1,11745981.0,11748515,11750407,11757107.0,F44E5.4.1
2475,F13D12.7b.1,ham-1,11747811.0,11749012,11750205,11757107.0,F44E5.4.1
2476,F44E5.4.1,ham-1,11759311.0,11759180,11759680,11761752.0,F44E5.5.1
2477,F13D12.7b.1,ham-1,11748611.0,11753148,11753156,11757107.0,F44E5.4.1
2478,F13D12.7b.3,ham-1,11746144.0,11756575,11757269,11757107.0,F44E5.4.1
2479,F13D12.7b.2,ham-1,11747818.0,11753148,11753156,11757107.0,F44E5.4.1
2480,F13D12.7a.1,ham-1,11747650.0,11749012,11750205,11757107.0,F44E5.4.1
2481,F13D12.7b.1,ham-1,11746143.0,11747874,11748104,11757107.0,F44E5.4.1
2482,F13D12.7b.2,ham-1,11747818.0,11756575,11757269,11757107.0,F44E5.4.1
2483,F44E5.4.1,ham-1,11759311.0,11761569,11762409,11761752.0,F44E5.5.1
2484,F13D12.7b.1,ham-1,11748611.0,11756575,11757269,11757107.0,F44E5.4.1
2485,F43G6.9.1,ham-1,11777943.0,11777984,11778411,11782153.0,F43G6.1.1
2486,F13D12.7a.1,ham-1,11747650.0,11749184,11750407,11757107.0,F44E5.4.1
2487,F13D12.7b.1,ham-1,11747811.0,11749184,11750407,11757107.0,F44E5.4.1
2488,F43G6.9.1,ham-1,11777943.0,11778004,11778317,11782153.0,F43G6.1.1
2489,F43G6.8.1,ham-1,11814092.0,11813789,11814359,11818182.0,Y6D1A.2.1
2490,F13D12.7b.1,ham-1,11745981.0,11749012,11750205,11757107.0,F44E5.4.1
2491,F13D12.7b.1,ham-1,11746143.0,11748515,11750407,11757107.0,F44E5.4.1
2492,F13D12.7b.1,ham-1,11747811.0,11753148,11753156,11757107.0,F44E5.4.1
2493,F43G6.8.1,ham-1,11814092.0,11813802,11814346,11818182.0,Y6D1A.2.1
2494,F13D12.7a.1,ham-1,11747650.0,11753148,11753156,11757107.0,F44E5.4.1
2495,F13D12.7b.1,ham-1,11745981.0,11749184,11750407,11757107.0,F44E5.4.1
2496,F43G6.9.1,ham-1,11777943.0,11813789,11814359,11782153.0,F43G6.1.1
2497,T27D12.4c.1,ham-1,11829586.0,11830583,11830923,11831062.0,T27D12.3.1
2498,F13D12.7b.1,ham-1,11746143.0,11749012,11750205,11757107.0,F44E5.4.1
2499,F43G6.8.1,ham-1,11814092.0,11813875,11814324,11818182.0,Y6D1A.2.1
2500,F13D12.7b.1,ham-1,11747811.0,11756575,11757269,11757107.0,F44E5.4.1
2501,F13D12.7a.1,ham-1,11747650.0,11756575,11757269,11757107.0,F44E5.4.1
2502,F13D12.7b.1,ham-1,11746143.0,11749184,11750407,11757107.0,F44E5.4.1
2503,F13D12.7b.1,ham-1,11745981.0,11753148,11753156,11757107.0,F44E5.4.1
2504,T27D12.4c.1,ham-1,11829586.0,11830593,11830901,11831062.0,T27D12.3.1
2505,K12D12.2.1,ham-1,11874788.0,11874559,11875024,11880304.0,K12D12.1.1
2506,F43G6.8.1,ham-1,11814092.0,11830583,11830923,11818182.0,Y6D1A.2.1
2507,ZK930.3a.1,ham-1,11901210.0,11903669,11903768,11908572.0,ZK930.4.1
2508,T27D12.4c.1,ham-1,11829586.0,11839780,11839829,11831062.0,T27D12.3.1
2509,F13D12.7b.1,ham-1,11745981.0,11756575,11757269,11757107.0,F44E5.4.1
2510,ZK930.3a.1,ham-1,11901210.0,11903674,11903767,11908572.0,ZK930.4.1
2511,F13D12.7b.1,ham-1,11746143.0,11753148,11753156,11757107.0,F44E5.4.1
2512,K12D12.2.1,ham-1,11874788.0,11874573,11875009,11880304.0,K12D12.1.1
2513,W03C9.3.1,ham-1,11966931.0,11967210,11968027,11971952.0,W03C9.7a.2
2514,ZK930.3a.1,ham-1,11901210.0,11959136,11959527,11908572.0,ZK930.4.1
2515,K12D12.2.1,ham-1,11874788.0,11874617,11875001,11880304.0,K12D12.1.1
2516,W03C9.5.1,ham-1,11967544.0,11967210,11968027,11971952.0,W03C9.7a.2
2517,Y17G7B.1.1,ham-1,11973732.0,11974060,11975134,11975183.0,Y17G7B.21b.1
2518,K12D12.2.1,ham-1,11874788.0,11880171,11881368,11880304.0,K12D12.1.1
2519,F13D12.7b.1,ham-1,11746143.0,11756575,11757269,11757107.0,F44E5.4.1
2520,W03C9.3.1,ham-1,11966931.0,11967242,11968000,11971952.0,W03C9.7a.2
2521,W03C9.5.1,ham-1,11967544.0,11967242,11968000,11971952.0,W03C9.7a.2
2522,Y17G7B.1.1,ham-1,11973732.0,11974143,11975057,11975183.0,Y17G7B.21b.1
2523,W03C9.3.1,ham-1,11966931.0,11967416,11967898,11971952.0,W03C9.7a.2
2524,Y17G7B.20c.3,ham-1,11979664.0,11978898,11980454,11988451.0,Y17G7B.2a.1
2525,Y17G7B.20c.2,ham-1,11979844.0,11978898,11980454,11988451.0,Y17G7B.2a.1
2526,Y17G7B.20c.1,ham-1,11979658.0,11978898,11980454,11988451.0,Y17G7B.2a.1
2527,W03C9.5.1,ham-1,11967544.0,11967416,11967898,11971952.0,W03C9.7a.2
2528,Y17G7B.7.1,ham-1,12039139.0,12039923,12040580,12048380.0,Y17G7B.13.1
2529,Y17G7B.20c.3,ham-1,11979664.0,11978942,11980478,11988451.0,Y17G7B.2a.1
2530,Y17G7B.1.1,ham-1,11973732.0,11974145,11975047,11975183.0,Y17G7B.21b.1
2531,Y17G7B.20c.1,ham-1,11979658.0,11978942,11980478,11988451.0,Y17G7B.2a.1
2532,Y17G7B.20c.2,ham-1,11979844.0,11978942,11980478,11988451.0,Y17G7B.2a.1
2533,Y17G7B.5a.1,ham-1,12006625.0,12006639,12006978,12023668.0,Y17G7B.6d.1
2534,W03C9.3.1,ham-1,11966931.0,11974060,11975134,11971952.0,W03C9.7a.2
2535,Y17G7B.1.1,ham-1,11973732.0,11978898,11980454,11975183.0,Y17G7B.21b.1
2536,Y17G7B.20c.3,ham-1,11979664.0,11979574,11980460,11988451.0,Y17G7B.2a.1
2537,Y17G7B.20c.1,ham-1,11979658.0,11979574,11980460,11988451.0,Y17G7B.2a.1
2538,Y17G7B.20c.2,ham-1,11979844.0,11979574,11980460,11988451.0,Y17G7B.2a.1
2539,W03C9.5.1,ham-1,11967544.0,11974060,11975134,11971952.0,W03C9.7a.2
2540,Y17G7B.5a.1,ham-1,12006625.0,12006641,12006993,12023668.0,Y17G7B.6d.1
2541,Y17G7B.20c.1,ham-1,11979658.0,12006639,12006978,11988451.0,Y17G7B.2a.1
2542,Y17G7B.15b.1,ham-1,12080078.0,12089450,12090171,12092419.0,Y17G7B.17.1
2543,Y17G7B.20c.2,ham-1,11979844.0,12006639,12006978,11988451.0,Y17G7B.2a.1
2544,Y17G7B.20c.3,ham-1,11979664.0,12006639,12006978,11988451.0,Y17G7B.2a.1
2545,Y17G7B.5a.1,ham-1,12006625.0,12006669,12006993,12023668.0,Y17G7B.6d.1
2546,Y17G7B.7.1,ham-1,12039139.0,12041929,12042885,12048380.0,Y17G7B.13.1
2547,Y17G7B.15a.1,ham-1,12088868.0,12089450,12090171,12092419.0,Y17G7B.17.1
2548,Y17G7B.15b.1,ham-1,12080078.0,12089451,12090228,12092419.0,Y17G7B.17.1
2549,Y17G7B.18a.1,ham-1,12107857.0,12107733,12108162,12114971.0,Y43F11A.5.1
2550,Y17G7B.5a.1,ham-1,12006625.0,12008397,12008518,12023668.0,Y17G7B.6d.1
2551,Y17G7B.18b.1,ham-1,12107857.0,12107733,12108162,12114971.0,Y43F11A.5.1
2552,Y17G7B.18a.1,ham-1,12107857.0,12107753,12108140,12114971.0,Y43F11A.5.1
2553,Y17G7B.15b.1,ham-1,12080078.0,12089555,12090184,12092419.0,Y17G7B.17.1
2554,Y17G7B.5a.1,ham-1,12006625.0,12021859,12021865,12023668.0,Y17G7B.6d.1
2555,Y17G7B.15a.1,ham-1,12088868.0,12089451,12090228,12092419.0,Y17G7B.17.1
2556,Y17G7B.18b.1,ham-1,12107857.0,12107753,12108140,12114971.0,Y43F11A.5.1
2557,Y17G7B.7.1,ham-1,12039139.0,12041936,12042858,12048380.0,Y17G7B.13.1
2558,Y17G7B.18a.1,ham-1,12107857.0,12107754,12108154,12114971.0,Y43F11A.5.1
2559,Y17G7B.15b.1,ham-1,12080078.0,12091974,12092505,12092419.0,Y17G7B.17.1
2560,Y17G7B.18b.1,ham-1,12107857.0,12107754,12108154,12114971.0,Y43F11A.5.1
2561,Y17G7B.5a.1,ham-1,12006625.0,12021859,12021866,12023668.0,Y17G7B.6d.1
2562,Y17G7B.15a.1,ham-1,12088868.0,12089555,12090184,12092419.0,Y17G7B.17.1
2563,Y17G7B.18a.1,ham-1,12107857.0,12163013,12163359,12114971.0,Y43F11A.5.1
2564,Y17G7B.7.1,ham-1,12039139.0,12053408,12054727,12048380.0,Y17G7B.13.1
2565,Y17G7B.5a.1,ham-1,12006625.0,12039923,12040580,12023668.0,Y17G7B.6d.1
2566,Y17G7B.18b.1,ham-1,12107857.0,12163013,12163359,12114971.0,Y43F11A.5.1
2567,Y17G7B.15a.1,ham-1,12088868.0,12091974,12092505,12092419.0,Y17G7B.17.1
2568,Y57A10A.18e.1,ham-1,12221788.0,12222055,12223072,12227224.0,Y57A10A.19.1
2569,Y57A10A.18d.1,ham-1,12221791.0,12222055,12223072,12227224.0,Y57A10A.19.1
2570,Y57A10A.18a.1,ham-1,12221789.0,12222055,12223072,12227224.0,Y57A10A.19.1
2571,Y57A10A.18b.1,ham-1,12221789.0,12222055,12223072,12227224.0,Y57A10A.19.1
2572,Y57A10A.18e.1,ham-1,12221788.0,12222072,12223046,12227224.0,Y57A10A.19.1
2573,Y57A10A.18d.1,ham-1,12221791.0,12222072,12223046,12227224.0,Y57A10A.19.1
2574,Y57A10A.18a.2,ham-1,12221796.0,12222055,12223072,12227224.0,Y57A10A.19.1
2575,Y57A10A.18b.1,ham-1,12221789.0,12222072,12223046,12227224.0,Y57A10A.19.1
2576,Y57A10A.18a.1,ham-1,12221789.0,12222072,12223046,12227224.0,Y57A10A.19.1
2577,Y57A10A.18e.1,ham-1,12221788.0,12222398,12223004,12227224.0,Y57A10A.19.1
2578,Y57A10A.16.1,ham-1,12202381.0,12208904,12208929,12209095.0,Y57A10A.18b.1
2579,Y57A10A.18d.1,ham-1,12221791.0,12222398,12223004,12227224.0,Y57A10A.19.1
2580,Y57A10A.18a.1,ham-1,12221789.0,12222398,12223004,12227224.0,Y57A10A.19.1
2581,Y57A10A.18a.2,ham-1,12221796.0,12222072,12223046,12227224.0,Y57A10A.19.1
2582,Y57A10A.18b.1,ham-1,12221789.0,12222398,12223004,12227224.0,Y57A10A.19.1
2583,Y57A10A.16.1,ham-1,12202381.0,12221324,12221531,12209095.0,Y57A10A.18b.1
2584,Y57A10A.18a.2,ham-1,12221796.0,12222398,12223004,12227224.0,Y57A10A.19.1
2585,Y57A10A.18e.1,ham-1,12221788.0,12237506,12237928,12227224.0,Y57A10A.19.1
2586,Y57A10A.18d.1,ham-1,12221791.0,12237506,12237928,12227224.0,Y57A10A.19.1
2587,Y57A10A.18b.1,ham-1,12221789.0,12237506,12237928,12227224.0,Y57A10A.19.1
2588,Y57A10A.18a.1,ham-1,12221789.0,12237506,12237928,12227224.0,Y57A10A.19.1
2589,Y57A10A.18a.2,ham-1,12221796.0,12237506,12237928,12227224.0,Y57A10A.19.1
2590,C44C11.1a.1,ham-1,12352243.0,12352217,12352400,12358692.0,Y57A10B.1.1
2591,C44C11.1a.1,ham-1,12352243.0,12352266,12352400,12358692.0,Y57A10B.1.1
2592,C44C11.1a.1,ham-1,12352243.0,12353042,12353293,12358692.0,Y57A10B.1.1
2593,C44C11.1a.1,ham-1,12352243.0,12353055,12353254,12358692.0,Y57A10B.1.1
2594,C44C11.1a.1,ham-1,12352243.0,12459396,12459814,12358692.0,Y57A10B.1.1
2595,Y38E10A.22c.1,ham-1,12677810.0,12677697,12678798,12679329.0,Y38E10A.24.1
2596,Y38E10A.22a.1,ham-1,12677803.0,12677697,12678798,12679329.0,Y38E10A.24.1
2597,Y46G5A.5.1,ham-1,12738334.0,12738672,12739098,12752783.0,Y46G5A.39.1
2598,Y38E10A.22c.1,ham-1,12677810.0,12677743,12678799,12679329.0,Y38E10A.24.1
2599,Y38E10A.22a.1,ham-1,12677803.0,12677743,12678799,12679329.0,Y38E10A.24.1
2600,Y46G5A.5.1,ham-1,12738334.0,12738672,12739127,12752783.0,Y46G5A.39.1
2601,Y46G5A.17.2,ham-1,12796452.0,12798597,12800418,12800420.0,Y46G5A.18a.1
2602,Y38E10A.22c.1,ham-1,12677810.0,12679515,12679937,12679329.0,Y38E10A.24.1
2603,Y46G5A.5.1,ham-1,12738334.0,12738721,12739113,12752783.0,Y46G5A.39.1
2604,Y46G5A.18a.1,ham-1,12805261.0,12805592,12806090,12810796.0,Y46G5A.19a.1
2605,Y46G5A.17.1,ham-1,12796452.0,12798597,12800418,12800420.0,Y46G5A.18a.1
2606,Y38E10A.22a.1,ham-1,12677803.0,12679515,12679937,12679329.0,Y38E10A.24.1
2607,Y46G5A.17.2,ham-1,12796452.0,12805592,12806090,12800420.0,Y46G5A.18a.1
2608,Y46G5A.5.1,ham-1,12738334.0,12768165,12768735,12752783.0,Y46G5A.39.1
2609,Y38E10A.33.1,ham-1,12679646.0,12679515,12679937,12686410.0,Y46G5A.2.1
2610,Y46G5A.17.1,ham-1,12796452.0,12805592,12806090,12800420.0,Y46G5A.18a.1
2611,Y46G5A.18a.1,ham-1,12805261.0,12805598,12806023,12810796.0,Y46G5A.19a.1
2612,Y38E10A.33.1,ham-1,12679646.0,12679516,12679937,12686410.0,Y46G5A.2.1
2613,Y46G5A.18a.1,ham-1,12805261.0,12878620,12879032,12810796.0,Y46G5A.19a.1
2614,Y46G5A.31.1,ham-1,12878121.0,12878620,12879032,12881942.0,F35C5.1.1
2615,Y38E10A.33.1,ham-1,12679646.0,12689354,12689663,12686410.0,Y46G5A.2.1
2616,Y46G5A.31.1,ham-1,12878121.0,12878643,12878986,12881942.0,F35C5.1.1
2617,Y46G5A.31.1,ham-1,12878121.0,12944524,12945122,12881942.0,F35C5.1.1
2618,Y38F1A.6.3,ham-1,12996196.0,12996160,12996490,12996921.0,Y38F1A.7.1
2619,Y38F1A.6.6,ham-1,12996194.0,12996160,12996490,12996921.0,Y38F1A.7.1
2620,Y38F1A.6.4,ham-1,12996195.0,12996160,12996490,12996921.0,Y38F1A.7.1
2621,Y38F1A.6.2,ham-1,12996196.0,12996160,12996490,12996921.0,Y38F1A.7.1
2622,Y38F1A.6.3,ham-1,12996196.0,13004307,13004865,12996921.0,Y38F1A.7.1
2623,Y38F1A.6.1,ham-1,12996196.0,12996160,12996490,12996921.0,Y38F1A.7.1
2624,Y38F1A.6.7,ham-1,12996193.0,12996160,12996490,12996921.0,Y38F1A.7.1
2625,Y38F1A.6.4,ham-1,12996195.0,13004307,13004865,12996921.0,Y38F1A.7.1
2626,Y38F1A.6.5,ham-1,12996195.0,12996160,12996490,12996921.0,Y38F1A.7.1
2627,Y38F1A.6.1,ham-1,12996196.0,13004307,13004865,12996921.0,Y38F1A.7.1
2628,Y38F1A.6.7,ham-1,12996193.0,13004307,13004865,12996921.0,Y38F1A.7.1
2629,Y38F1A.6.3,ham-1,12996347.0,12996160,12996490,12996921.0,Y38F1A.7.1
2630,Y38F1A.6.2,ham-1,12996196.0,13004307,13004865,12996921.0,Y38F1A.7.1
2631,Y38F1A.6.6,ham-1,12996194.0,13004307,13004865,12996921.0,Y38F1A.7.1
2632,Y38F1A.6.5,ham-1,12996195.0,13004307,13004865,12996921.0,Y38F1A.7.1
2633,Y38F1A.6.1,ham-1,12996344.0,12996160,12996490,12996921.0,Y38F1A.7.1
2634,Y38F1A.6.3,ham-1,12996347.0,13004307,13004865,12996921.0,Y38F1A.7.1
2635,Y38F1A.6.7,ham-1,12996344.0,12996160,12996490,12996921.0,Y38F1A.7.1
2636,Y38F1A.6.1,ham-1,12996344.0,13004307,13004865,12996921.0,Y38F1A.7.1
2637,Y38F1A.6.6,ham-1,12996344.0,12996160,12996490,12996921.0,Y38F1A.7.1
2638,Y38F1A.6.5,ham-1,12996344.0,12996160,12996490,12996921.0,Y38F1A.7.1
2639,Y38F1A.8.1,ham-1,13000853.0,13004307,13004865,13006613.0,Y38F1A.9.1
2640,Y38F1A.6.7,ham-1,12996344.0,13004307,13004865,12996921.0,Y38F1A.7.1
2641,Y38F1A.6.5,ham-1,12996344.0,13004307,13004865,12996921.0,Y38F1A.7.1
2642,Y38F1A.6.4,ham-1,12996383.0,12996160,12996490,12996921.0,Y38F1A.7.1
2643,F18A11.5b.1,ham-1,13012528.0,13012453,13013002,13014317.0,Y38F1A.10b.1
2644,Y38F1A.8.1,ham-1,13000853.0,13004339,13004871,13006613.0,Y38F1A.9.1
2645,Y38F1A.6.6,ham-1,12996344.0,13004307,13004865,12996921.0,Y38F1A.7.1
2646,F18A11.5a.1,ham-1,13012525.0,13012453,13013002,13014317.0,Y38F1A.10b.1
2647,Y38F1A.8.1,ham-1,13000853.0,13012453,13013002,13006613.0,Y38F1A.9.1
2648,F18A11.5a.2,ham-1,13012525.0,13012453,13013002,13014317.0,Y38F1A.10b.1
2649,Y38F1A.6.4,ham-1,12996383.0,13004307,13004865,12996921.0,Y38F1A.7.1
2650,Y38F1A.10e.1,ham-1,13025838.0,13025982,13026260,13036348.0,F18A11.3.1
2651,Y38F1A.10a.1,ham-1,13025838.0,13025982,13026260,13036348.0,F18A11.3.1
2652,F18A11.5a.2,ham-1,13012525.0,13012501,13013021,13014317.0,Y38F1A.10b.1
2653,F18A11.5a.1,ham-1,13012525.0,13012501,13013021,13014317.0,Y38F1A.10b.1
2654,Y38F1A.10b.1,ham-1,13020627.0,13025982,13026260,13036348.0,F18A11.3.1
2655,Y38F1A.10c.1,ham-1,13025844.0,13025982,13026260,13036348.0,F18A11.3.1
2656,F18A11.5a.2,ham-1,13012525.0,13016325,13016724,13014317.0,Y38F1A.10b.1
2657,Y38F1A.10a.1,ham-1,13025838.0,13029121,13031260,13036348.0,F18A11.3.1
2658,Y38F1A.10e.1,ham-1,13025838.0,13029121,13031260,13036348.0,F18A11.3.1
2659,F18A11.5a.1,ham-1,13012525.0,13016325,13016724,13014317.0,Y38F1A.10b.1
2660,Y38F1A.10a.1,ham-1,13025838.0,13029128,13029594,13036348.0,F18A11.3.1
2661,F18A11.5b.1,ham-1,13012528.0,13012501,13013021,13014317.0,Y38F1A.10b.1
2662,Y38F1A.10b.1,ham-1,13020627.0,13029121,13031260,13036348.0,F18A11.3.1
2663,Y38F1A.10c.1,ham-1,13025844.0,13029121,13031260,13036348.0,F18A11.3.1
2664,Y38F1A.10a.1,ham-1,13025838.0,13029151,13029663,13036348.0,F18A11.3.1
2665,Y38F1A.10e.1,ham-1,13025838.0,13029128,13029594,13036348.0,F18A11.3.1
